page,title,info,intro,href
20,资讯:持证上岗，蜗牛可以给企业提供“信息安全风险评估...,作者：强官涛   类别：学院动态   日期：2020-12-09 11:14:41   阅读：3736 次   消耗积分：0 分,各位老铁，大家好~经过不懈努力，咱们蜗牛创想科技有限公司终于在11月13日拿到了由中国网络安全审查技术与认证中心颁发的信息安全服务资质认证证书。这也意味着，蜗牛创想...,http://old.woniuxy.com/note/653
20,访谈:初心与使命：蜗牛学院被华龙网称为值得信赖的IT...,作者：强官涛   类别：学院动态   日期：2020-12-09 11:10:48   阅读：3269 次   消耗积分：0 分,各位老铁，大家好，今天这篇文章转载自华龙网。华龙网是重庆华龙网集团重要的媒体平台、成立于2000年、是全国首批省级重点新闻网站、现由重庆市委宣传部主管、是重庆日报...,http://old.woniuxy.com/note/652
20,访谈:18年毕业，从机械工程转行Web前端，他的入职月薪...,作者：强官涛   类别：学院动态   日期：2020-12-09 11:04:12   阅读：2874 次   消耗积分：0 分,各位老铁，大家好~今天分享蜗牛学院成都校区Web前端开发5期班的一位学员。陈同学，2018年毕业于四川**技术学院，机械专业，大学毕业后他回到老家，入职了一家国企，从事...,http://old.woniuxy.com/note/651
20,实验:核心实验：利用Appium测试原生应用,作者：强官涛   类别：测试开发   日期：2020-12-09 10:54:48   阅读：2821 次   消耗积分：0 分, 实 验 简 介原生应用程序是App最为主流的一种程序类型，也是Appium发挥作用最重要的场景。本实验就基于Appium来对“一笔记账”应用进行测试。&nbs...,http://old.woniuxy.com/note/650
20,资讯:2021届毕业生看这里：如何让自己在909万人中脱...,作者：强官涛   类别：学院动态   日期：2020-12-03 11:52:08   阅读：3681 次   消耗积分：0 分,今天早上看到了两条新闻：1.教育部要求企业招聘时不得将全日制作为限制性条件。2.2021届高校毕业生人数预计达到909万人。由此可见，如今的就业市场，变得越加严峻了。那...,http://old.woniuxy.com/note/649
20,资讯:蜗牛学院与其它IT培训机构有哪些不同？,作者：强官涛   类别：学院动态   日期：2020-12-03 11:40:32   阅读：3636 次   消耗积分：0 分,相信很多准备转行IT的小伙伴，都会了解多家培训机构，然后一一进行对比，再挑选一家自己认为满意的报名培训。我们在官网上也会经常遇到有人问：你们和其他培训机构有什么...,http://old.woniuxy.com/note/648
20,实验:预备知识：Appium的核心配置参数,作者：强官涛   类别：测试开发   日期：2020-12-03 11:39:40   阅读：3171 次   消耗积分：0 分, 实 验 简 介Appium内置的配置参数非常多，主要分为两大类：一类是命令行启动参数，主要用于在命令行启动Appium服务器的时候指定的参数。一类是脚本...,http://old.woniuxy.com/note/647
20,资讯:UI14期开班：虐着虐着就甜了！,作者：强官涛   类别：学院动态   日期：2020-11-26 12:27:34   阅读：3639 次   消耗积分：0 分,喜讯喜讯！阿多比设计学院UI14期开班啦！就在昨日早上9点半，14期UI班级的小伙伴们齐聚一起，迎来正式的开班仪式~本次开班仪式并不是介绍介绍阿多比学院，了解了解阶段课...,http://old.woniuxy.com/note/646
20,资讯:测试简单易学，只需培训两个月，就能月薪7-8千吗...,作者：强官涛   类别：学院动态   日期：2020-11-24 15:36:17   阅读：3712 次   消耗积分：0 分,各位老铁，大家好~前几天涛哥值班时，遇到了这样一位咨询者，对话如下：随后我们还聊了很多……在与他的交流过程中，我总结出了三点信息。信息一：别人告诉他测试简单易学...,http://old.woniuxy.com/note/645
21,访谈:人生有梦，各自精彩，这位小蜗牛的入职月薪11K！,作者：强官涛   类别：学院动态   日期：2020-11-24 15:10:55   阅读：3676 次   消耗积分：0 分,各位老铁，大家好~近期，咱们重庆校区的就业薪资越来越高，前有16K，后有12.5K，这几天陆续又有几个11K的小蜗牛。所以，其实只要你有足够的实力，即便是在二线城市，也...,http://old.woniuxy.com/note/644
21,实验:核心实验：Appium的安装与快速测试,作者：强官涛   类别：测试开发   日期：2020-11-24 14:56:49   阅读：3404 次   消耗积分：0 分,回顾上周内容，请点击：核心实验：Android应用的Monkey测试 实 验 简 介Appium是一个移动端的UI自动化测试框架，可用于测试原生应用，移动网页应用...,http://old.woniuxy.com/note/643
21,资讯:干货！写给新手入门的运营插画设计指南！,作者：强官涛   类别：学院动态   日期：2020-11-23 12:16:37   阅读：3354 次   消耗积分：0 分,近年来越来越多的banner、海报等采用了插画设计方式，虽然目的是为了更吸引眼球，但若把握不好运营插画的核心，很容易造成视觉混乱、得不偿失。所以今天小多就给大家讲讲...,http://old.woniuxy.com/note/642
21,资讯:网络安全第一期班开始就业，合作企业来校招聘啦！,作者：强官涛   类别：学院动态   日期：2020-11-18 14:06:47   阅读：4482 次   消耗积分：0 分,各位老铁，大家好~目前，马特里卡网络安全实验室培养的第一期网安学员已进入就业阶段，部分合作企业也陆续到校进行了招聘。班级内近一半学员已成功就业，均薪8000以上，这...,http://old.woniuxy.com/note/641
21,资讯:开班开班，蜗牛学院又双叒叕开班啦~,作者：强官涛   类别：学院动态   日期：2020-11-17 14:34:05   阅读：3964 次   消耗积分：0 分,各位老铁，大家好~今天，咱们上海、重庆、成都三校区又双叒叕开班啦~在此先说明一点，蜗牛六校区基本每个月都会至少开班一次，只是开班时间并没有固定在每个月的同一天。...,http://old.woniuxy.com/note/640
21,访谈:15年毕业，从游戏运营转行Java开发，他的入职月...,作者：强官涛   类别：学院动态   日期：2020-11-17 14:23:06   阅读：3631 次   消耗积分：0 分,各位老铁，大家好~今天给你们分享蜗牛学院上海校区Java开发20期班的一位小蜗牛。周同学，2015年毕业于上海**专科学校，英语专业。大学毕业后从事了游戏运营的工作，这份...,http://old.woniuxy.com/note/639
21,资讯:要学习也要玩耍，小蜗牛们的欢乐日常！,作者：强官涛   类别：学院动态   日期：2020-11-17 14:19:48   阅读：3893 次   消耗积分：0 分,劳逸结合才能事半功倍。希望通过本次的班级活动，增强小蜗牛们对团队和他人的信任感，加深彼此之间的了解，培养大家的团队协作精神。以此有更积极乐观的心态来面对此刻的学...,http://old.woniuxy.com/note/638
21,实验:核心实验：Android应用的Monkey测试,作者：强官涛   类别：测试开发   日期：2020-11-17 14:15:38   阅读：3877 次   消耗积分：0 分, 实 验 简 介前面的章节我们已经为大家详细讲解了Monkey测试的作用及脚本开发思路。本节内容主要为大家讲解Android SDK中自带的一个Monkey命令行...,http://old.woniuxy.com/note/637
21,资讯:排版2期 | 想要做出视觉感海报？你不得不看的干...,作者：强官涛   类别：学院动态   日期：2020-11-12 15:41:57   阅读：3638 次   消耗积分：0 分,经常有学生这样问：怎么样才可以让设计作品看起来干净，又有视觉感。殊不知我们所谓的画面干净其实就是把版式的四大原则给利用好，作品缺少层次感，画面主次不分，排列不整...,http://old.woniuxy.com/note/636
21,访谈:2020年应届生，培训软件测试，她的入职月薪1050...,作者：强官涛   类别：学院动态   日期：2020-11-10 10:47:14   阅读：4032 次   消耗积分：0 分,各位老铁，大家好~一直很想给你们分享天府校区测试开发班一位小姑娘的故事。起因在于就业老师上个月某次周五的一封邮件。被惊到的同时，我打开了附件。然后，一眼就看到了...,http://old.woniuxy.com/note/635
22,资讯:大学生转行IT，毕业前参加培训是否为最佳时机？,作者：强官涛   类别：学院动态   日期：2020-11-10 10:43:57   阅读：3824 次   消耗积分：0 分,现如今，行行转IT这件事情大家早已司空见惯，可涛哥作为一名IT培训机构的从业者，我发现，其实不仅仅是转行，我们蜗牛学院这边还有很大一部分学员是应届生。而这些应届生...,http://old.woniuxy.com/note/634
22,实验:核心实验：Android SDK配置与应用,作者：强官涛   类别：测试开发   日期：2020-11-10 10:22:44   阅读：3534 次   消耗积分：0 分, 实 验 简 介Android SDK是Android测试或开发环境中必不可少的一部分，尤其是ADB命令，负责移动端和电脑之间的交互。我们必须首先将其成功配置到系...,http://old.woniuxy.com/note/633
22,资讯:双11预告：蜗牛网校好课疯抢，最高可省666元！,作者：强官涛   类别：学院动态   日期：2020-11-03 11:35:18   阅读：4397 次   消耗积分：0 分,阅读这篇文章预计耗时3分钟，但却能让你节省上百元。接下来，请允许涛哥用以下几点来给各位详细介绍本次蜗牛网校的双十一活动。一、活动主题：双十一知识狂欢季二、活动时...,http://old.woniuxy.com/note/632
22,访谈:西安校区33期测试开发班全员就业，平均薪资8558...,作者：强官涛   类别：学院动态   日期：2020-11-03 11:22:50   阅读：4045 次   消耗积分：0 分,各位老铁，大家好~今天这份就业喜报来自西安校区33期测试开发班，本班最高薪资18000元，平均薪资8558元。详细就业信息如下，为保护学员个人隐私，姓名和入职企业做了适...,http://old.woniuxy.com/note/631
